id	idU	title	desc	pubdate	numlikes
776	146	Seguimos con la Yaya y la amore recorriendo !!! Nos falta tiempo para recorrer lo lindo de Lima… https://t.co/hXNS8Do82E	MªCarolina Inostroza	2014-09-21	14
777	836	I'm at Grifo Repsol in Barranco  Lima https://t.co/SCDZmHPHPj	Gonzalo Barrios	2014-02-13	19
778	158	Pasito a pasito vamos terminando (@ Facultad De Humanidades y Lenguas Modernas - Universidad Ricardo Palma in Lima) https://t.co/UGKjsBvGUW	Briz	2014-04-26	13
779	440	I'm at @BembosOficial in Santiago de Surco  Lima https://t.co/zn4oRLd3PX	Nando⚛︎	2014-01-21	10
780	636	I'm at Plaza Lima Sur in Chorrillos  Lima https://t.co/Xk0gbkkOtI	Gatonator	2014-05-07	5
781	211	I'm at @Deli_Bakery in Chorrillos  Lima w/ @daniamacedo https://t.co/Gys7bBGXR4	Titi	2014-09-14	6
782	385	✨ @ San Bartolo  Lima  Peru https://t.co/kTzAeLrwlA	Lαrα	2014-12-07	5
783	325	Marketing (@ Facultad de Ciencias Economicas y Empresariales - URP in Lima) https://t.co/OhjuoX3W2C	La Reina del Sur	2014-11-23	7
784	113	No pregunten. 😂 (@ Casa de Angello in Chorrillos  Lima) https://t.co/BcuX9QqZrd	Eddie.⛹🏻	2014-04-08	19
785	924	Ladys night (@ Las Bolena in Miraflores  Lima) https://t.co/wZT16y4Cpj	Carina	2014-03-30	2
786	238	I'm at La Cruceta in Lima https://t.co/RhuzLCWShG	Alejandra	2014-02-18	12
787	516	I'm at Shaly house in Barranco  Lima https://t.co/E7E2D9WDnE	Gonzalo Barrios	2014-07-25	15
788	710	Quiero camita 😴 (@ Malecón Paul Harris in Barranco  Lima) https://t.co/5OHJpXCzec	Hürrem	2014-09-19	15
789	387	100 años de mi colegio @sanandres_anglo (@ Auditorio Colegio Médico in Miraflores  Lima) https://t.co/YwPIuBecq3	🌱	2014-07-28	17
790	314	I'm at Parque Municipal de Barranco in Barranco  Lima https://t.co/or7Mjy09ZP	Gatonator	2014-01-13	17
791	739	#spaghetti a la #huancaína con dados de #lomo (@ Restaurant Douce France in Barranco  Lima) https://t.co/WAGX7ManlK https://t.co/lz8ltesEl8	Alicia Lara	2014-10-05	14
792	730	IS BACK! ⚽😹🍻 #PerúVsJamaica (@ Barranco Beer Company - @barrancobeerco in Lima) https://t.co/YAgyHImFrA	Gatonator	2014-03-30	8
793	564	I'm at Universidad Autónoma del Perú - @autonomadelperu in Lima District  Lima Region https://t.co/CJtBd7Djy3	Sr Carnero	2014-06-06	11
794	40	UTEC Ventures Demo Day (@ UTEC in Barranco  Lima) https://t.co/5GbhNZwVTf	Adrián García	2014-05-08	2
795	252	Wanderlust around Lima 🇵🇪 🙆🏽👀⛰✝️ #lima #peru #wanderlust #aroundlima #cristodelpacifico… https://t.co/qzANd2b1vg	Karelle Cayo Mitre	2014-07-28	8
796	910	Cristo del Pacifico ⛰✝️✌🏽🇵🇪 #lima #peru #wanderlust #loveit #cristo @ Cristo del Pacífico https://t.co/9xCde3x7Ip	Karelle Cayo Mitre	2014-01-12	18
797	367	Cristo del Pacifico ⛰✝️😜🇵🇪 #lima #peru #cristo #fun #wanderlust #loveit @ Cristo del Pacífico https://t.co/X5uxBbIlem	Karelle Cayo Mitre	2014-06-12	2
798	743	Ensayo #Qhaswa (@ Parque de la Amistad in Santiago de Surco  Lima) https://t.co/bEGRJwmStp	αℓєנαи∂яσ кαяяαѕкσ	2014-11-13	9
799	326	Movie time! With...^.^ @ Cinemark Plaza Lima Sur XD 3D DBox Pla https://t.co/I3jK6tddrB	Wendy Donetti	2014-09-21	4
800	637	I'm at Bembos in Chorrillos  Lima https://t.co/hK8F3hQwIx	Aoy	2014-03-16	20
801	783	Ya no venden leche #PuraVida 😱 (@ Plaza Vea in Santiago de Surco  Lima) https://t.co/WnMoawlTj3	Antony Castillo	2014-05-23	18
802	50	I'm at La Bodega de la Trattoria in Miraflores  Lima https://t.co/4aYWICKtCd	Luis DAL	2014-11-22	19
803	546	Terapia (@ Bodytech 28 Julio in Lima  Lima) https://t.co/4YxeRUWXNz	Milita30	2014-06-14	1
804	684	I'm at Don'd El Gusto in Lima https://t.co/gDlkEqFm8F	Elsa Salinas	2014-10-04	11
805	297	A jugar (@ Plaza de Armas de Surco in Surco  Lima) https://t.co/h3nTsqQikp	A. Landeo Miyashiro	2014-07-18	19
806	891	I'm at Mike's House!! in San Juan de Miraflores  Lima https://t.co/itoSa2Ujtr	Miguel	2014-07-25	7
807	232	🍔 (@ Mall del Sur in San Juan De Miraflores  Lima) https://t.co/xK7Y2fig0m	JⓊnior Garcia	2014-04-24	1
808	7	A jugar fútbol..! :) (@ Las Cañitas in Lima) https://t.co/8rMaN4gpMq	A. Landeo Miyashiro	2014-03-28	6
809	270	Feliz Cumpleaños de mi gor💙🎀🎁 (@ Cala Restaurante - @bookersnap in Barranco  Lima) https://t.co/lMMvmCAJFg	Ruby	2014-12-16	19
810	474	😪😪😪😪 (@ Hospital María Auxiliadora in San Juan de Miraflores  Lima) https://t.co/FATcpGdHPm	NH	2014-12-12	4
811	453	I'm at Facultad De Humanidades y Lenguas Modernas - Universidad Ricardo Palma - @urpalma in Lima https://t.co/OJx71OPJCo	carla ✰	2014-02-18	4
812	705	@PoluxBlack https://t.co/4VDPprWz1D	Daniel W.	2014-03-20	1
813	727	I'm at Instituto de Gobierno USMP - @iggp_usmp in Lima https://t.co/7RpvpFLqoC	elsacasas	2014-03-05	6
814	257	Taller de impro (at @EscuelaD1 in Chorrillos  Lima) https://t.co/F3cBfnVP0Z	Pedro Rivas Ugaz	2014-10-05	18
815	144	I'm at Edificio Del Terror in Departamento de Lima https://t.co/qxLBEPzKXz	Nish Castillo	2014-01-22	1
816	592	Café plis! 😪 (@ Starbucks in Surco  Departamento de Lima) https://t.co/s4BRV6WOkM	Monitu	2014-08-07	19
817	729	Chequeos preventivos (@ Oncosalud in Miraflores  Lima) https://t.co/988EgImHI3	Briz	2014-04-13	16
818	301	😳😳😳👀👁👁👁 (@ Universidad Peruana de Ciencias Aplicadas - UPC - @upcedu in Chorrillos  Lima) https://t.co/Basb1Inmly	AndresR	2014-04-30	3
819	497	@jewelsking_king @dwauthyboehme @ACHNATON100 @franckcolas77 @GreyAki @mysticwolf14 @suz78 @SAgelkaras… https://t.co/SLkGKNRaEK	MARIA CRISTINA	2014-08-24	18
820	787	A cerrar con cliente... (@ Casuarinas College in Santiago de Surco  Lima) https://t.co/GuWB3ysnZQ	Javier Azañedo	2014-02-25	2
821	329	I'm at Gold's Gym in Santiago de Surco  Lima https://t.co/iEYmghItsh	Giza	2014-07-07	14
822	642	Al final del día. En San José de los Chorrillos. @ San José De Los Chorrillos  Lima  Peru https://t.co/04KuO1AssQ	Coco Cachay	2014-07-26	3
823	9	🏞🌊🌴🗺🕶¿Y con qué voy a soñar? Si he sido tan feliz despierta. 😊 #Perú #peru🇵🇪 #Lima #lima2017… https://t.co/oGOyx3PZ4b	Claudia Patiñoña 🌵	2014-03-03	2
824	243	Just posted a photo @ Punta Hermosa  Lima  Peru https://t.co/aSs7qOPqfd	Patricia Vargas	2014-01-01	20
825	791	I'm at CRP Medios y Entretenimiento - Local 3 in Lima https://t.co/L4ofEXniuu	Pedro Rivas Ugaz	2014-09-24	12
826	761	Un recuerdo que estraño. En veranito en el sur. @ Punta Hermosa  Lima  Peru https://t.co/F5rJN3HqJx	Dreyk Johan	2014-11-22	1
827	821	Haciendo pecar a @mi_nemesis (at @BembosOficial in Santiago de Surco  Lima) https://t.co/QoXEcunWnZ	Briz	2014-03-10	16
828	228	I'm at Larcomar in Miraflores  Lima https://t.co/olnn4fOKmA	Adrián	2014-12-04	12
829	52	I'm at Villa Militar in Chorrillos  Lima https://t.co/z5jT2mwZk2	Alonzo Cadillo	2014-07-21	19
830	554	#clientes #trattoria #donangelo #peru #lima #cumpleaños @ TRATTORIA DON ANGELO https://t.co/t8hmIYwbYL	Trattoria Don Angelo	2014-06-16	15
831	645	#clientes #trattoria #donangelo #peru #lima #cumpleaños https://t.co/QqR1bqAKpk	Trattoria Don Angelo	2014-06-21	1
832	138	#foto #clientes #LomoSaltado #lima #peru #trattoria #puntahermosa @ TRATTORIA DON ANGELO https://t.co/NaARUSCC7L	Trattoria Don Angelo	2014-03-26	10
833	944	#foto #clientes #LomoSaltado #lima #peru #trattoria #puntahermosa https://t.co/bhBXNksFK7	Trattoria Don Angelo	2014-10-26	1
834	125	I'm at Macho Center in Lima https://t.co/eYzOFxqv7I	Joshua Valverde 	2014-05-10	10
835	960	Turtles fountain 🐢 ⛲️#turtle #turtles #fountain #lim #lima #pe #peru #miraflores #belmond @… https://t.co/Uep7V37X5O	David M	2014-04-19	4
836	679	I'm at JW Marriott Hotel Lima in Lima  PE-LIM https://t.co/1rGuAv54mY	Randall Baez R.	2014-08-29	18
837	907	网格 (@ Makro in Santiago de Surco  Lima) https://t.co/NCdVvFa3rr https://t.co/jlktQYiIOk	Eric Herrera	2014-02-26	10
838	77	I'm at @IPAE_Escuela de Empresarios in Santiago de Surco  Lima https://t.co/j9Im0WsOQb	David R. Cuadros	2014-06-20	7
839	418	Quequito #6 Listo! @ Arica  Lima  Peru https://t.co/lNqmamJHg2	Karen Vigo	2014-04-08	6
840	79	😢 @ Arica  Lima  Peru https://t.co/3s9RBJD80j	Karen Vigo	2014-03-04	11
841	605	I'm at Papacho's in Miraflores  Lima https://t.co/WCrMA3DGzQ	Cristina V.	2014-09-07	8
842	191	I'm at Universidad Peruana de Ciencias Aplicadas - UPC - @upcedu in Chorrillos  Lima https://t.co/RGOx0yC78D	Aarón Diaz	2014-11-30	18
843	348	Alianza Lima vs. Ayacucho FC EN VIVO ONLINE GOLPERÚ: partido por Torneo Apertura [Hora y canal] | Libero https://t.co/5s80d5O3QG	Francismo Villanueva	2014-05-19	17
844	435	🎂🎂🎂🎂 (@ La Tartaleta in Santiago de Surco  Departamento de Lima) https://t.co/xpYJpyGU2u	Diego Purizaca	2014-02-07	11
845	438	https://t.co/5s80d5O3QG	Francismo Villanueva	2014-10-24	4
846	904	I loove this place (@ Larcomar in Miraflores  Lima) https://t.co/nN1LBIBzLS	Pepe Gama	2014-02-09	2
847	193	I'm at Bodytech 28 Julio in Lima  Lima https://t.co/mNZ8Pg18mu	Alejandro Chavez	2014-08-08	5
848	588	Locos por el ramen #42 (@ Shimaya Ramen in Lima w/ @sonic_shit) https://t.co/zJzaPNUlkd	Pequeño Pony	2014-01-18	12
849	299	Meh... está mejor el Pollito Feliz 😂 (at @PardosChicken in Miraflores  Lima) https://t.co/IWPUZw5hO8	Pepe Gama	2014-05-28	20
850	179	I'm at Sala de Ensayo  Union  in Santiago de Surco  Lima https://t.co/cQTChkHNHQ	Gino Valle Silva	2014-12-06	2
851	706	I'm at Starbucks Coffee - @starbucksperu in Miraflores  Lima https://t.co/MV9kiqLVwL	Pepe Gama	2014-07-07	16
852	876	Oñoñom (@ El Chinito in Barranco  Lima) https://t.co/3xQpjuHNda	GR19	2014-12-14	10
853	336	live in this city it's a crazy thing... @ Lima  La Ciudad De Los Reyes. https://t.co/jY0iHRtNWl	fernando	2014-02-27	11
854	71	Un mes :$ (@ Facultad de Ciencias Economicas y Empresariales - URP in Lima) https://t.co/oeUPzfmGUb	La Reina del Sur	2014-08-02	5
855	603	irdgi (@ Larcomar in Miraflores  Lima) https://t.co/6TvsswZgAk	torta helada 🍰	2014-12-11	3
856	62	#LocosPorElRamen otra vez! (@ Shimaya Ramen in Lima w/ @punk_rock_show) https://t.co/hQzw7uTtdG	Gonzalo Hurtado Ruiz	2014-10-07	17
857	548	@24HorasTV las campañas son  No te estaciones  pero en Lima no hay donde estacionar desde viviendas hasta locales comerciales.	Louis Schroth	2014-07-22	5
858	434	Lima necesita un #Cambio. Un nuevo proyecto que escuche nuestras ideas Yo sí creo que Esther Capuñay  tiene la fo… https://t.co/Xx2zVPKah6	Eduardo Capuñay	2014-11-07	4
859	467	@unicef_es Admiro el trabajo que realizan por la Niñez! Excelente el Premio a niñas promotoras de Pulseras Candela  saludos Lima Perú	BETTY F.F. GALLARDAY	2014-12-21	10
860	644	Dos horas al sobre y nos vamos !! 📼🔌📽🎥😪😪 (@ Will House !! - @wilmerlezamah in Lima) https://t.co/iw1hGs7AAD	Will Lezama	2014-03-04	10
861	5	I'm at Gold's Gym in Santiago de Surco  Lima https://t.co/zuZR4ztliU	Giza	2014-03-27	6
862	99	#PintoFotografía concurso nacional de #caballodepaso y #marinera hacienda #mamacona #Lima #Peru… https://t.co/1Z7chh22ll	Carlos Tomasio	2014-04-07	4
863	491	Shelter song (@ Certse Gym in Lima) https://t.co/Wz3SQCObhu	Gino Valle Silva	2014-12-11	4
864	568	I'm at Casa Andina Standard Miraflores San Antonio - @casaandinahotel in Miraflores  Lima https://t.co/7ZOgugZcQe	Hebertuz Maximuz	2014-08-11	3
865	579	I'm at St. George's College - @stgeorgescolle in Miraflores  Lima https://t.co/iIhUxRi5kh	Miguel Angel Ampuero	2014-11-25	8
866	971	Reunión de trabajo (@ Belmond @MirafloresPark in Miraflores  Lima) https://t.co/askZMdX5wU	Alfonso Honorio	2014-07-30	8
867	165	Lima ahí tienes la gestión del  mejor  alcalde de tu historia. Tener en cuenta para cuando maldigas el Metropolitan… https://t.co/EgzteQMxA1	Mónica Coronado	2014-10-03	5
868	777	I'm at Starbucks Coffee - @starbucksperu in Miraflores  Lima https://t.co/WML7gmKSLe	Miguel Angel Ampuero	2014-12-28	16
869	293	@Lima_ECpe Siempre se ataca al formal @Minsa_Peru debe exigir Haccap a toda empresa de alimentos como dice Ley https://t.co/Uw7YpszVD0	Juan Manuel del Mar	2014-05-08	20
870	115	I'm at Facultad De Humanidades y Lenguas Modernas - Universidad Ricardo Palma - @urpalma in Lima https://t.co/KAcT4Dpfbm	carla ✰	2014-12-26	6
871	824	I Foro de Tendencias de Comunicación de Marca @llorenteycuenca (@ MAC Museo de Arte Contemporáneo in Barranco  Lima) https://t.co/nXcfo57p8Z	Carla Medina	2014-06-16	19
872	64	Syntactic-bot: Hackeando el lenguaje humano (@ UTEC in Barranco  Lima) https://t.co/bRfVgtEAqe https://t.co/Iy0er5ZZov	Franco Cedillo	2014-07-01	12
873	570	I'm at Malecón Armendáriz in Miraflores  Lima https://t.co/uxvpecjC6Q	Israel Gonzales	2014-10-20	4
874	901	I'm at CRP Medios y Entretenimiento - Local 3 in Lima https://t.co/7KG6emhwA4	Pedro Rivas Ugaz	2014-04-29	19
875	542	I'm at Facultad De Humanidades y Lenguas Modernas - Universidad Ricardo Palma - @urpalma in Lima https://t.co/JMDQ6rsvsX	Briz	2014-09-11	3
876	965	I'm at La Bodega Verde in Barranco  Lima https://t.co/7Wa9MKpJDA https://t.co/Sj6rnwAYvf	Frederic	2014-03-05	12
877	302	HP Innovation Day 2017 (@ Casa Prado in Miraflores  Lima w/ @carlosgmcosta) https://t.co/DKDFLsUUEV https://t.co/iqOqnHqKVA	José Trujillo	2014-01-02	3
878	670	Comida urgente (at @PRIMAX_peru in Lima) https://t.co/VoCnddQTtO	Take Chacón	2014-05-05	10
879	784	I'm at Hospital María Auxiliadora in San Juan de Miraflores  Lima https://t.co/Lf0rxIgvfX	NH	2014-10-14	13
880	583	I'm at ARB Medios in Santiago de Surco  Departamento de Lima https://t.co/mCwjSROVrI	Alvaro O-O⚡️	2014-03-24	15
881	694	#ConMisHijosNoTeMetas #MMMCubanos https://t.co/ZhzBWCol1P	MMM Cubanos	2014-11-20	18
882	709	I'm at Notaria Urrutia in Lima District  Lima Region https://t.co/LrCGflXTZf	Lore Gonzales	2014-01-31	3
883	864	Vamoa tragar! (@ Rústica - @rusticaperu in Barranco  Lima) https://t.co/ZqG5LnM7gN	Luis Enrrique	2014-10-16	5
884	952	@larepublica_pe Saquen cadaveres identifiquelos den nueva sepultura en diferentes cementerios de Lima notifiquen a… https://t.co/60APU464qP	Guillermo Donayre	2014-05-27	5
885	315	Mi sueño hecho realidad(?) (@ Universidad Científica del Sur - UCSUR in Villa El Salvador  Lima) https://t.co/IXbGbYibWj	Marcial	2014-12-06	12
886	675	Ñam (@ Cala Restaurante - @bookersnap in Barranco  Lima) https://t.co/FZ45tqbx6Z	#Mogui 🍋	2014-11-28	13
887	249	I'm at Chifa Chung Yion in Barranco  Lima https://t.co/dvJRmGUB5R	Pixel⚡️Rider	2014-05-05	14
888	350	I'm at Los Bachiche in Miraflores  Lima w/ @angietrelles https://t.co/V0y5QDmOJY	Carlos San Martin	2014-05-30	19
889	884	I'm at La Romana in Miraflores  Lima https://t.co/Dlm73iqA3p https://t.co/JkHxZjqXte	Diego Monteza	2014-04-04	13
890	813	I'm at Rústica - @rusticaperu in Barranco  Lima https://t.co/Ha2vdOH5fO https://t.co/eCGHfWJcYP	Charlie	2014-10-03	6
891	617	I'm at Centro de Convenciones Daniel Alcides Carrion (CMP) in Miraflores  Lima https://t.co/teHlvuzU7p	Gian-Franco	2014-05-26	6
892	518	I'm at Estación Matellini - @MetropolitanoPt in Chorrillos  Lima https://t.co/j2YQr2bo0p	Victor	2014-10-10	19
893	484	#clientes #gumpleaños #amigos #trattoria #puntahermosa #lima #peru #instafood @ TRATTORIA DON… https://t.co/KxDtjSn3qJ	Trattoria Don Angelo	2014-04-17	6
894	841	#clientes #gumpleaños #amigos #trattoria #puntahermosa #lima #peru #instafood https://t.co/jefLxFvgFd	Trattoria Don Angelo	2014-12-08	15
895	604	#clientes #cumpleaños #happybirthday #trattoria #puntahermosa #lima #peru https://t.co/6vOMahhYwu	Trattoria Don Angelo	2014-10-15	15
896	776	Probando nuevas herramientas #BigDataBCP (@ Centro de Innovación Tecnológica (CIT BCP) in Chorrillos  Lima) https://t.co/hINRZ4iMbV	MarLon Misajel	2014-03-18	9
897	422	I'm at Universidad Privada San Juan Bautista - Sede Chorrillos - @upsjb in Chorrillos  Lima https://t.co/jp67FebrVt	Jaime Portocarrero ⚽	2014-09-25	12
898	715	Universitaria (@ Universidad Científica del Sur - UCSUR - @cientifica_sur in Villa El Salvador  Lima) https://t.co/BpEKP58EIH	B	2014-05-17	13
899	916	😌 (@ Larcomar in Miraflores  Lima) https://t.co/SVU5nOeIxi	Ricardo Medina	2014-05-02	16
900	700	Que viva el frío!!! Solo así se disfruta la bailada (@ Bodytech 28 Julio in Lima  Lima) https://t.co/foOH6S60MX	Lina Salamanca S.	2014-10-28	3
901	938	Negocios con Kayla. Je. (@ Estación Matellini - @MetropolitanoPt in Chorrillos  Lima) https://t.co/ChGawPPOhv	Eddie.⛹🏻	2014-07-25	18
902	74	@LavigneSuzanne @SLARTZONE @Jilliemary @SuzanneLepage1 @GinoMerlini @djdebster @Berger3254 @elisabeth_petit SIGH OF… https://t.co/bDKh2VR6kK	MARIA CRISTINA	2014-03-02	13
903	934	Esto es nuevo o hace tiempo que no salgo? 🤔 (at @WongPeru in Miraflores  Lima) https://t.co/prT3GYkIat	Ricardo Medina	2014-10-09	9
904	151	21junio @urpalma #Lima gratuito: Seminario Internacional #Rehabilitación y #Liberación de #Fauna… https://t.co/7T9eTCk7o3	IBT University	2014-07-12	10
905	63	21junio @urpalma #Lima gratuito: Seminario Internacional #Rehabilitación y #Liberación de #Fauna… https://t.co/sZD40cxF06	IBT University	2014-08-10	18
906	668	Un ratito por aquí un ratito por allá 🤷🏽‍♀️ (@ Gold's Gym in Santiago de Surco  Lima) https://t.co/MdwmKyr8yB	Anndrea Aledo	2014-10-22	10
907	888	🍻 (@ Hacienda Mamacona in Lurín  Lima) https://t.co/AFJEkuymdw	Marcial	2014-06-29	19
908	749	🤔🤔🤔🤔 (@ Tienda Club Alianza Lima - @tiendacal1901 in Miraflores  Lima) https://t.co/YA3hwimn43	Pitbull	2014-08-15	4
909	547	Antes de clases (@ La 22 Sanguchería in Lima) https://t.co/HTqVOF95vV	Pitbull	2014-05-03	8
910	638	Con el moustrooooo 😁 (@ Carnivoro in Lima) https://t.co/tx3n6i4jxK	Eddie.⛹🏻	2014-05-22	7
911	133	Premio ESR (@ Belmond @MirafloresPark in Miraflores  Lima) https://t.co/GsG78FwHha	Gabriela Bocanegra	2014-04-09	9
912	781	I'm at @Real_Plaza Guardia Civil in Chorrillos  Lima https://t.co/v2KdfoxJUy	Lore Gonzales	2014-01-29	4
913	475	I'm at La Bodega Verde in Barranco  Lima https://t.co/6a8qDWSGSQ	Renato M.	2014-05-08	7
914	323	I'm at Cala Restaurante - @bookersnap in Barranco  Lima https://t.co/bMu50Nb4Bc	Hebertuz Maximuz	2014-03-13	2
915	102	I'm at La Cruceta in Lima https://t.co/VIEwgskrWa	Alejandra	2014-11-24	6
916	585	I'm at La Dama Juana in Barranco  Lima https://t.co/N2qccDMKrm	Zahlo	2014-10-21	16
917	313	Ya son 800 m. :) 🏊🏊🏊 (@ Universidad Peruana de Ciencias Aplicadas - UPC - @upcedu in Chorrillos  Lima) https://t.co/WXfF3Rthw9	Luis Enrique M.	2014-04-24	10
918	166	I'm at Repsol - E/S in Miraflores  Lima https://t.co/x3nEJIWIRx	fiorella	2014-08-10	8
919	584	I'm at Repsol - E/S in Miraflores  Lima w/ @fiorellaaah https://t.co/8ipHlMBiOL	ernesto	2014-06-30	5
920	939	I'm at Tren del Saber in Lima  Santiago de Surco https://t.co/Kx4KLVC5cv	Sr Carnero	2014-09-08	1
921	462	Lima la gris ☁️🌫 Not your average Larcomar photo (?) 🤷🏻‍♂️ #mall #larcomar #lima #miraflores… https://t.co/WDIbe2YTIZ	Ricardo Medina	2014-11-18	20
922	621	I'm at Don Hilario in Lima https://t.co/j0yOgIencs	Renato M.	2014-11-26	3
923	846	I'm at Mike's House!! in San Juan de Miraflores  Lima https://t.co/bRqSwbW2Uc	Miguel	2014-11-14	3
924	708	cuchillazo ~acústico~ jeje (@ Dadá in Departamento de Lima) https://t.co/S99uZL1wLw https://t.co/EERQIEKwOh	kuebiko	2014-04-30	20
925	378	😀🎪 #EstoyenlaTarumba #Bandurria #celebremosnuestroorigen @ Carpa La Tarumba - Plaza Lima Sur https://t.co/wSTmb03BGu	Ariana Galvez	2014-11-04	5
926	167	I'm at La Noche de Barranco in Lima  Peru https://t.co/gnDWeXuEoI	Carlos San Martin	2014-03-04	11
927	449	Volver a Lima e ir al chifa.	Ⓤ	2014-11-10	8
928	483	UNA PRIMERA BATALLA QUE ANUNCIA LA REVOCATORIA DEL LADRÓN DE MEZARINA https://t.co/z5095eJrcY	rodri nuñez carvallo	2014-10-18	6
929	69	Sólo una chiqui 😸🍸 (@ Rústica - @rusticaperu in Barranco  Lima) https://t.co/wQkIrs4tki	Gatonator	2014-01-15	4
930	649	I'm at Refilo in Barranco  Lima https://t.co/YSUr27kKh1	Carlos San Martin	2014-07-20	7
931	87	I'm at Gold's Gym in Santiago de Surco  Lima https://t.co/7BlafKJbn7	Giza	2014-08-03	8
932	697	Yeh (@ Bodytech in Santiago de Surco  Lima) https://t.co/OFo4PcCHXA	Piero Vilela Torres	2014-06-04	1
933	43	Recibe una combinación de masajes en todo el cuerpo . Termina esta semana laboral renovado(a) MASAJES RELAJANTES… https://t.co/rQEfwaOiHq	Nice Touch	2014-04-20	18
934	713	Dejando al pequeño. 👨‍👦🤗 (@ Colegio Champagnat - Hermanos Maristas in Santiago de Surco  Lima) https://t.co/kP3wzEDj4c	George the curious🐒	2014-11-01	19
935	737	I'm at Instituto de Gobierno USMP - @iggp_usmp in Lima https://t.co/XCiNafrhEM	elsacasas	2014-07-02	5
936	974	Buenos días Lima gris	Carlos D. L. F.	2014-09-29	6
937	169	I'm at Don Mamino in Miraflores  Lima https://t.co/yHCS379KIX	Daniella	2014-10-13	12
938	775	I'm at Estación 28 de Julio - @MetropolitanoPt in Miraflores  Lima https://t.co/OMN1754L1I	Pixel⚡️Rider	2014-03-17	9
939	863	I'm at CRP Medios y Entretenimiento - Local 3 in Lima https://t.co/i8GNRVuYSn	Pedro Rivas Ugaz	2014-05-26	2
940	994	Preparando la avena o qué. 😋 (@ Residencial Inclán in Santiago de Surco  Lima) https://t.co/FwhSxJgiI3	George the curious🐒	2014-10-22	17
941	237	#Peru #Lima #barranco #salsa #atnight #yetaboutyesterday #greatcompany #greatmusic @ El Dragón… https://t.co/hol0GrjgLu	Andre Aquiles	2014-08-30	9
942	772	#Peru #Lima #barranco #church #niceview #greatcompany #yetaboutyesterday #atnight @ Puente De… https://t.co/yHk1Ll2m4q	Andre Aquiles	2014-07-07	1
943	217	#Peru #Lima #barranco #yetaboutyesterday #atnight #niceview #greatcompany #greatplace @… https://t.co/Q7X5KvvqVO	Andre Aquiles	2014-03-26	8
944	363	Es hora de ser fabulosa. (@ Ambar Salon in Miraflores  Lima) https://t.co/iV5Jq8TAG3	Daniella	2014-03-24	19
945	161	Vacaaaciones! (@ Playa San Bartolo in San Bartolo  Lima) https://t.co/hQPS9LVwFu	Jess Arias	2014-01-14	10
946	771	Entérate de nuestras últimas noticias de SUCAMEC  síguenos en nuestra web https://t.co/P7ULG6kz4A	Lima Guns	2014-11-01	14
947	275	I'm at Tostaduría Bisetti in Barranco  Lima https://t.co/M8pwTC3uth	Alessandra Ceron	2014-05-23	18
948	599	Lima was mainly good for one thing: Food! We spent all our days blowing our budget on amazing… https://t.co/yp0cwX65EN	canada2chile	2014-12-15	6
949	800	Toma aérea de una de las avenidas más importantes de la ciudad de Lima (Av. Brasil) que une el… https://t.co/PpBchyUqg7	Droning	2014-05-20	18
950	353	Beautiful.... #beach #goodday #loveit @ Punta Hermosa  Lima  Peru https://t.co/jQz4jcUkm5	★.☆.:Kelly:.☆.★	2014-09-25	2
951	233	@ChristineDmusic Holas! Dónde lo venden  soy de Lima  a cuánto esta? @LibreriasCrisol @LIBRERIAELINCA… https://t.co/vxG3rNIGhf	Xtian Torres	2014-12-01	10
952	992	@ChristineDmusic Holas! Dónde lo venden  soy de Lima  a cuánto esta? @LibreriaAM @libreriadcontra @LibreriaSur… https://t.co/jCsI3agmNV	Xtian Torres	2014-05-25	16
953	646	Hora do café 😍 @ Tanta  Lima  Peru https://t.co/tn3ssva1Al	Vane	2014-05-06	16
954	319	a la hora (@ Universidad Ricardo Palma - @urpalma in Santiago de Surco  Lima) https://t.co/qCDZ2keNhR	Diego Purizaca	2014-05-03	4
955	464	🍴💯😸 (@ Texas Steakhouse in Lima) https://t.co/v4qi8mOwIC	Gatonator	2014-06-22	3
956	760	Maaaaás lico! @ Madam Tusan - Restaurante Fusión Asiática  Miraflores Lima Perú. https://t.co/PTAogIjGaC	Jeff Cortavarria	2014-03-22	12
957	536	I'm at Malecón Armendáriz in Miraflores  Lima https://t.co/z7gbVW55v8	Israel Gonzales	2014-04-07	6
958	504	#Peru #Lima #barranco #peruveanfood #greatfood #greatcompany #atnight #yetaboutyesterday @… https://t.co/zgIYdivOih	Andre Aquiles	2014-04-12	14
959	214	Feeling good. #suit @ Santiago De Surco  Lima  Peru https://t.co/4JjGazXVwg	Luis Jean Pierre	2014-11-25	15
960	141	Esta conferencia está más aburrida que su carrera de Ingeniería 😴 (@ UTEC in Barranco  Lima) https://t.co/HG4GqquG7N	凡妮莎 Vaneya	2014-11-18	16
961	489	Que vergüenza estas autoridades. Se suspendió el SC-Alianza Lima. 🤔🤔🤔	Eduardo Sosa	2014-09-26	4
962	600	Se suspende el partido entre Sporting Cristal ante Alianza Lima. Debido a la falta de garantías. El partido será reprogramado por la ADFP.	Eduardo Prado	2014-01-30	19
963	890	I'm at Ventarrón Restaurante Chiclayano & Barra - @ventarronsocial in Barranco  Lima https://t.co/FG0PXLfmP6	Fiorella	2014-03-23	7
964	188	I'm at Corte Superior de Justicia de Lima Sur https://t.co/gV6CNLPDro	Miguel	2014-06-14	11
